t,shock_type,shock_point,policy,task_difficulty,chosen_agent,match_score,latency_ms,call_cost,success,error_type,phase
56,A_unavailable,50,random_topL,hard,E,0.75,1441.4103031158447,0.35,1,none,post
57,A_unavailable,50,random_topL,simple,H,0.95,989.9051189422607,0.075,1,none,post
58,A_unavailable,50,random_topL,simple,A,0.95,625.422477722168,0.1,1,none,post
59,A_unavailable,50,random_topL,simple,A,0.95,545.9764003753662,0.1,1,none,post
60,A_unavailable,50,random_topL,simple,I,0.95,1101.5260219573975,0.1,1,none,post
61,A_unavailable,50,random_topL,hard,F,0.9,209.05661582946777,0.6,0,logic_error,post
62,A_unavailable,50,random_topL,hard,D,0.95,6333.657741546631,1.0,0,api_fail,post
63,A_unavailable,50,random_topL,hard,E,0.75,1532.350778579712,0.35,1,none,post
64,A_unavailable,50,random_topL,hard,E,0.75,1153.8405418395996,0.35,1,none,post
65,A_unavailable,50,random_topL,hard,D,0.95,2860.3456020355225,1.0,1,none,post
66,A_unavailable,50,random_topL,simple,H,0.95,611.9260787963867,0.075,1,none,post
67,A_unavailable,50,random_topL,hard,F,0.9,219.038724899292,0.6,0,logic_error,post
68,A_unavailable,50,random_topL,hard,F,0.9,230.28254508972168,0.6,0,logic_error,post
69,A_unavailable,50,random_topL,hard,F,0.9,246.15716934204102,0.6,0,logic_error,post
70,A_unavailable,50,random_topL,hard,D,0.95,2678.323984146118,1.0,1,none,post
71,A_unavailable,50,random_topL,simple,H,0.95,687.3300075531006,0.075,1,none,post
72,A_unavailable,50,random_topL,hard,E,0.75,1440.5837059020996,0.35,1,none,post
73,A_unavailable,50,random_topL,hard,E,0.75,1076.2226581573486,0.35,1,none,post
74,A_unavailable,50,random_topL,simple,A,0.95,618.1275844573975,0.1,1,none,post
75,A_unavailable,50,random_topL,simple,I,0.95,745.1498508453369,0.1,1,none,post
76,A_unavailable,50,random_topL,hard,F,0.9,295.3019142150879,0.6,0,logic_error,post
77,A_unavailable,50,random_topL,simple,A,0.95,621.5713024139404,0.1,1,none,post
78,A_unavailable,50,random_topL,hard,E,0.75,1181.3714504241943,0.35,1,none,post
79,A_unavailable,50,random_topL,simple,H,0.95,692.4731731414795,0.075,1,none,post
80,A_unavailable,50,random_topL,simple,I,0.95,991.3101196289062,0.1,1,none,post
81,A_unavailable,50,random_topL,simple,A,0.95,730.5572032928467,0.1,1,none,post
82,A_unavailable,50,random_topL,hard,E,0.75,1126.3155937194824,0.35,1,none,post
83,A_unavailable,50,random_topL,hard,F,0.9,214.0822410583496,0.6,0,logic_error,post
84,A_unavailable,50,random_topL,simple,H,0.95,713.1948471069336,0.075,1,none,post
85,A_unavailable,50,random_topL,simple,A,0.95,643.9087390899658,0.1,1,none,post
86,A_unavailable,50,random_topL,hard,E,0.75,2355.93318939209,0.35,1,none,post
87,A_unavailable,50,random_topL,hard,E,0.75,1112.1416091918945,0.35,1,none,post
88,A_unavailable,50,random_topL,hard,F,0.9,212.70751953125,0.6,0,logic_error,post
89,A_unavailable,50,random_topL,hard,D,0.95,3357.557773590088,1.0,1,none,post
90,A_unavailable,50,random_topL,simple,I,0.95,889.6551132202148,0.1,1,none,post
91,A_unavailable,50,random_topL,simple,H,0.95,955.0373554229736,0.075,1,none,post
92,A_unavailable,50,random_topL,hard,D,0.95,4657.837152481079,1.0,0,api_fail,post
93,A_unavailable,50,random_topL,hard,E,0.75,1411.693811416626,0.35,1,none,post
94,A_unavailable,50,random_topL,hard,D,0.95,4510.677337646484,1.0,0,api_fail,post
95,A_unavailable,50,random_topL,hard,E,0.75,1035.1440906524658,0.35,1,none,post
96,A_unavailable,50,random_topL,simple,A,0.95,722.7015495300293,0.1,1,none,post
97,A_unavailable,50,random_topL,simple,H,0.95,704.3867111206055,0.075,1,none,post
98,A_unavailable,50,random_topL,hard,E,0.75,1518.3501243591309,0.35,1,none,post
99,A_unavailable,50,random_topL,hard,E,0.75,830.1844596862793,0.35,1,none,post
