t,policy,task_difficulty,chosen_agent,match_score,load,latency_ms,call_cost,success,is_shock,rolling_success,reward_used_for_update
726,random,hard,D,0.55,0.43945923051503044,473.3978656828685,0.22,0,0,0.26,0.0
727,random,hard,C,0.75,0.8277319167999999,995.5790880550861,0.35,0,0,0.24,0.0
728,random,hard,C,0.75,1.0,1056.7137599670848,0.35,0,0,0.24,0.0
729,random,simple,A,0.8,0.71136516540305,2405.07353970568,1.0,0,0,0.24,0.0
730,random,hard,D,0.55,0.5635416614490342,564.6662332363755,0.22,0,0,0.24,0.0
731,random,hard,B,0.2,0.6676835377992498,510.2856920515465,0.1,0,0,0.24,0.0
732,random,simple,B,0.95,0.8875615132633399,524.1790836865275,0.1,1,0,0.26,0.0
733,random,hard,A,0.95,0.7266023889578417,2997.2649318017457,1.0,0,0,0.26,0.0
734,random,hard,C,0.75,0.764404086784,765.6363201945621,0.35,0,0,0.26,0.0
735,random,hard,C,0.75,0.9726755963699198,1149.6487351079431,0.35,0,0,0.24,0.0
736,random,hard,B,0.2,0.8322665212186033,589.2738332542511,0.1,0,0,0.24,0.0
737,random,hard,E,0.9,0.3363281858338412,879.9309840312883,0.6,0,0,0.24,0.0
738,random,hard,A,0.95,0.6834512714761809,3456.4231945801266,1.0,0,0,0.24,0.0
739,random,hard,B,0.2,0.8671663307478841,662.126720828372,0.1,0,0,0.22,0.0
740,random,hard,B,0.2,1.0,604.2458514460947,0.1,0,0,0.2,0.0
741,random,simple,A,0.8,0.7657529048754159,2665.347691641801,1.0,0,0,0.2,0.0
742,random,hard,C,0.75,0.6975087794209446,679.5403521793974,0.35,1,0,0.22,0.0
743,random,hard,D,0.55,0.40695491970097764,449.7162535932586,0.22,1,0,0.24,0.0
744,random,hard,E,0.9,0.4374491219216583,855.9260296508629,0.6,0,0,0.22,0.0
745,random,simple,E,0.6,0.6849552272910593,1097.2593853395351,0.6,1,0,0.24,0.0
746,random,simple,C,0.75,0.7182927785780039,776.5885480081726,0.35,0,0,0.24,0.0
747,random,hard,C,0.75,0.9320976451486434,939.0266881577464,0.35,1,0,0.26,0.0
748,random,hard,E,0.9,0.7667778086524928,1196.010050114906,0.6,0,0,0.26,0.0
749,random,hard,A,0.95,0.5753911820633242,2440.7772414260635,1.0,0,0,0.26,0.0
750,random,hard,E,0.9,0.8937927350204904,1555.4956323966708,0.6,0,0,0.26,0.0
751,random,simple,C,0.75,0.858974632862568,1014.9043493151402,0.35,1,0,0.26,0.0
752,random,hard,E,0.9,0.9921530939998677,1311.361444719982,0.6,0,0,0.24,0.0
753,random,hard,E,0.9,1.0,1053.5321820086704,0.6,0,0,0.24,0.0
754,random,simple,E,0.6,1.0,1562.807692461878,0.6,1,0,0.26,0.0
755,random,hard,E,0.9,1.0,1720.72520758746,0.6,0,0,0.26,0.0
756,random,hard,C,0.75,0.7533083294831393,871.8956305302048,0.35,0,0,0.24,0.0
757,random,hard,A,0.95,0.5069305343386356,2192.0513432635335,1.0,0,0,0.22,0.0
758,random,hard,C,0.75,0.883361970351743,1031.5606493407745,0.35,0,0,0.22,0.0
759,random,hard,A,0.95,0.6925670057918394,2491.5106205250336,1.0,0,0,0.22,0.0
760,random,simple,A,0.8,0.9094589650968186,3240.559297185472,1.0,0,0,0.22,0.0
761,random,hard,E,0.9,0.764404086784,1140.4159515988745,0.6,0,0,0.22,0.0
762,random,simple,B,0.95,0.360064627393414,342.5281068592366,0.1,1,0,0.22,0.0
763,random,hard,E,0.9,0.8919545248055296,1128.4359715257485,0.6,0,0,0.22,0.0
764,random,hard,B,0.2,0.5788340474534598,450.8344206246061,0.1,0,0,0.22,0.0
