t,shock_type,shock_point,policy,task_difficulty,chosen_agent,match_score,latency_ms,call_cost,success,error_type,phase
70,none,50,random_topL,simple,I,0.95,1030.1058292388916,0.1,1,none,all
71,none,50,random_topL,simple,A,0.95,392.5178050994873,0.1,1,none,all
72,none,50,random_topL,hard,E,0.75,638.9193534851074,0.35,1,none,all
73,none,50,random_topL,simple,I,0.95,660.6776714324951,0.1,1,none,all
74,none,50,random_topL,hard,E,0.75,3928.6623001098633,1.9500000000000002,1,none,all
75,none,50,random_topL,hard,E,0.75,1522.5672721862793,0.35,1,none,all
76,none,50,random_topL,simple,I,0.95,645.4458236694336,0.1,1,none,all
77,none,50,random_topL,simple,I,0.95,643.226146697998,0.1,1,none,all
78,none,50,random_topL,hard,E,0.75,4388.219594955444,1.35,1,none,all
79,none,50,random_topL,simple,I,0.95,1576.4641761779785,0.1,1,none,all
80,none,50,random_topL,hard,E,0.75,547.9567050933838,0.95,1,none,all
81,none,50,random_topL,simple,I,0.95,919.0983772277832,0.1,1,none,all
82,none,50,random_topL,simple,I,0.95,645.5492973327637,0.1,1,none,all
83,none,50,random_topL,hard,E,0.75,5079.185962677002,1.9500000000000002,1,none,all
84,none,50,random_topL,simple,A,0.95,370.1817989349365,0.1,1,none,all
85,none,50,random_topL,hard,E,0.75,1899.6994495391846,0.95,1,none,all
86,none,50,random_topL,simple,I,0.95,1284.0020656585693,0.175,1,none,all
87,none,50,random_topL,simple,I,0.95,1123.1012344360352,0.1,1,none,all
88,none,50,random_topL,simple,I,0.95,1627.5317668914795,0.175,1,none,all
89,none,50,random_topL,hard,E,0.75,4870.381116867065,1.9500000000000002,1,none,all
90,none,50,random_topL,hard,E,0.75,573.87375831604,0.35,1,none,all
91,none,50,random_topL,hard,D,0.95,1986.5813255310059,1.6,1,none,all
92,none,50,random_topL,simple,A,0.95,876.2431144714355,0.175,1,none,all
93,none,50,random_topL,hard,E,0.75,437.9258155822754,0.35,1,none,all
94,none,50,random_topL,simple,A,0.95,923.4521389007568,0.175,1,none,all
95,none,50,random_topL,hard,D,0.95,2284.146785736084,1.0,1,none,all
96,none,50,random_topL,simple,A,0.95,893.2275772094727,0.175,1,none,all
97,none,50,random_topL,simple,A,0.95,926.3401031494141,0.175,1,none,all
98,none,50,random_topL,hard,E,0.75,457.77225494384766,0.35,1,none,all
99,none,50,random_topL,hard,D,0.95,2533.627510070801,1.0,1,none,all
