t,policy,task_difficulty,chosen_agent,match_score,load,latency_ms,call_cost,success,is_shock,rolling_success,reward_used_for_update
146,linucb_frozen,hard,A,0.95,1.0,1665.6467583300105,1.0,1,0,0.86,1.0
147,linucb_frozen,simple,B,0.95,0.796386989828866,496.69775851644977,0.1,1,0,0.86,1.0
148,linucb_frozen,hard,C,0.75,0.3453107951367086,673.8899576597571,0.35,1,0,0.86,1.0
149,linucb_frozen,hard,A,0.95,0.9814719999999999,1667.1550068968174,1.0,1,0,0.86,1.0
150,linucb_frozen,simple,B,0.95,0.8427154347326571,622.4876992865446,0.1,0,0,0.84,0.0
151,linucb_frozen,hard,A,0.95,1.0,1731.8003130034715,1.0,1,0,0.84,1.0
152,linucb_frozen,hard,A,0.95,1.0,1740.7824662432658,1.0,1,0,0.84,1.0
153,linucb_frozen,hard,A,0.95,1.0,1650.9349227546577,1.0,1,0,0.84,1.0
154,linucb_frozen,hard,A,0.95,1.0,1795.7714000552648,1.0,1,0,0.84,1.0
155,linucb_frozen,hard,A,0.95,1.0,1769.5712799057023,1.0,1,0,0.86,1.0
156,linucb_frozen,hard,A,0.95,1.0,2182.542717686309,1.0,1,0,0.86,1.0
157,linucb_frozen,hard,A,0.95,1.0,1840.700496473335,1.0,1,0,0.86,1.0
158,linucb_frozen,hard,A,0.95,1.0,1853.3898196923335,1.0,1,0,0.86,1.0
159,linucb_frozen,hard,A,0.95,1.0,1922.4083056866123,1.0,1,0,0.86,1.0
160,linucb_frozen,hard,E,0.9,0.3135143956827561,789.2071398411011,0.6,0,0,0.84,0.0
161,linucb_frozen,hard,A,0.95,1.0,2015.5198002525415,1.0,1,0,0.84,1.0
162,linucb_frozen,hard,A,0.95,1.0,1934.4444502562599,1.0,0,0,0.82,0.0
163,linucb_frozen,simple,B,0.95,0.45993948241705507,454.1518801879514,0.1,1,0,0.82,1.0
164,linucb_frozen,simple,B,0.95,0.7047467445270085,517.4250877564103,0.1,1,0,0.82,1.0
165,linucb_frozen,hard,A,0.95,0.9814719999999999,1602.5110451383903,1.0,1,0,0.84,1.0
166,linucb_frozen,hard,A,0.95,1.0,1836.9195561938766,1.0,1,0,0.84,1.0
167,linucb_frozen,hard,A,0.95,1.0,1985.6961047235347,1.0,1,0,0.86,1.0
168,linucb_frozen,hard,A,0.95,1.0,1904.3588359873502,1.0,1,0,0.86,1.0
