t,policy,task_difficulty,chosen_agent,match_score,load,latency_ms,call_cost,success,fallback_used,total_cost_this_task,total_latency_this_task,reward_used_for_update
48,random,simple,D,0.85,0.8475921457992499,697.1664510724863,0.22,1,0,0.22,697.1664510724863,0.0
49,random,hard,C,0.75,0.5328911789451727,767.0678201761218,0.35,1,0,0.35,767.0678201761218,0.0
50,random,simple,B,0.95,0.7323738966475524,476.630527327225,0.1,0,0,0.1,476.630527327225,0.0
51,random,simple,D,0.85,0.8776103147821064,850.8257064414388,0.22,1,0,0.22,850.8257064414388,0.0
52,random,simple,D,0.85,1.0,838.0805327292387,0.22,1,0,0.22,838.0805327292387,0.0
53,random,hard,A,0.95,0.6731687147821065,1340.7866886286733,1.0,1,0,1.0,1340.7866886286733,0.0
54,random,simple,D,0.85,1.0,910.1831636001972,0.22,0,0,0.22,910.1831636001972,0.0
55,random,simple,A,0.8,0.8213018527272633,1355.7585460923883,1.0,1,0,1.0,1355.7585460923883,0.0
56,random,hard,A,0.95,1.0,1676.9422980014526,1.0,1,0,1.0,1676.9422980014526,0.0
57,random,simple,B,0.95,0.5993033389782007,449.76408518174304,0.1,1,0,0.1,449.76408518174304,0.0
58,random,simple,B,0.95,0.8273869383008166,570.1305772796646,0.1,1,0,0.1,570.1305772796646,0.0
59,random,simple,A,0.8,0.9814719999999999,1760.7862720791695,1.0,1,0,1.0,1760.7862720791695,0.0
60,random,hard,E,0.9,0.30060139486884835,804.2266506810294,0.6,1,0,0.6,804.2266506810294,0.0
61,random,hard,A,0.95,1.0,1896.6533077804024,1.0,1,0,1.0,1896.6533077804024,0.0
62,random,simple,B,0.95,0.796180107823606,496.75861933670194,0.1,1,0,0.1,496.75861933670194,0.0
63,random,hard,C,0.75,0.38900121622607564,649.7398585408847,0.35,1,0,0.35,649.7398585408847,0.0
64,random,simple,B,0.95,0.9165618754986005,649.4085128951609,0.1,1,0,0.1,649.4085128951609,0.0
65,random,simple,A,0.8,0.8996953599999999,1693.8511399630765,1.0,1,0,1.0,1693.8511399630765,0.0
66,random,simple,D,0.85,0.515671155821681,522.1213000111755,0.22,1,0,0.22,522.1213000111755,0.0
67,random,simple,A,0.8,0.9967240867839999,1604.4460978519546,1.0,1,0,1.0,1604.4460978519546,0.0
68,random,simple,A,0.8,1.0,1621.7428809726582,1.0,1,0,1.0,1621.7428809726582,0.0
69,random,simple,B,0.95,0.7836989554226794,612.9859880197552,0.1,1,0,0.1,612.9859880197552,0.0
70,random,simple,D,0.85,0.6092455994320991,574.2189231131002,0.22,0,0,0.22,574.2189231131002,0.0
71,random,simple,A,0.8,0.9814719999999999,1629.3144249460156,1.0,1,0,1.0,1629.3144249460156,0.0
72,random,simple,D,0.85,0.7717997922002175,665.8584081397702,0.22,1,0,0.22,665.8584081397702,0.0
73,random,simple,A,0.8,1.0,2017.4059001925448,1.0,1,0,1.0,2017.4059001925448,0.0
74,random,simple,D,0.85,0.8976817590798485,830.7691058797795,0.22,1,0,0.22,830.7691058797795,0.0
75,random,hard,C,0.75,0.3838963419195174,613.6303446846293,0.35,0,0,0.35,613.6303446846293,0.0
76,random,simple,D,0.85,0.9951647542314346,803.0976529082659,0.22,1,0,0.22,803.0976529082659,0.0
77,random,simple,B,0.95,0.5818452014240253,495.2480031171594,0.1,1,0,0.1,495.2480031171594,0.0
78,random,simple,D,0.85,1.0,834.0630986024229,0.22,1,0,0.22,834.0630986024229,0.0
79,random,hard,A,0.95,0.764404086784,1417.5039720230343,1.0,1,0,1.0,1417.5039720230343,0.0
80,random,hard,C,0.75,0.5025943523736951,670.7287548463041,0.35,0,0,0.35,670.7287548463041,0.0
