t,policy,task_difficulty,chosen_agent,match_score,load,latency_ms,call_cost,success,fallback_used,total_cost_this_task,total_latency_this_task,reward_used_for_update,error_type
26,sop_rule,easy,A,0.5,0.9814719999999999,984.6751689910889,8.58e-05,1,0,8.58e-05,984.6751689910889,0.0,none
27,sop_rule,hard,D,0.95,1.0,3331.191062927246,0.00052925,0,0,0.00052925,3331.191062927246,0.0,none
28,sop_rule,easy,A,0.5,1.0,815.9880638122559,3.9200000000000004e-05,1,0,3.9200000000000004e-05,815.9880638122559,0.0,none
29,sop_rule,easy,A,0.5,1.0,647.526741027832,5.75e-05,1,0,5.75e-05,647.526741027832,0.0,none
30,sop_rule,easy,A,0.5,1.0,749.5179176330566,4.86e-05,1,0,4.86e-05,749.5179176330566,0.0,none
31,sop_rule,hard,D,0.95,0.8996953599999999,1518.9480781555176,0.00023700000000000001,1,0,0.00023700000000000001,1518.9480781555176,0.0,none
32,sop_rule,easy,A,0.5,1.0,554.5220375061035,4.47e-05,1,0,4.47e-05,554.5220375061035,0.0,none
33,sop_rule,hard,D,0.95,0.9967240867839999,3863.642930984497,0.0005362499999999999,0,0,0.0005362499999999999,3863.642930984497,0.0,none
34,sop_rule,hard,D,0.95,1.0,3977.7159690856934,0.00021625,1,0,0.00021625,3977.7159690856934,0.0,none
35,sop_rule,hard,D,0.95,1.0,1944.4458484649658,0.00039025,1,0,0.00039025,1944.4458484649658,0.0,none
36,sop_rule,hard,D,0.95,1.0,1643.834114074707,6.625e-05,1,0,6.625e-05,1643.834114074707,0.0,none
37,sop_rule,easy,A,0.5,0.8277319167999999,1131.697177886963,7.97e-05,1,0,7.97e-05,1131.697177886963,0.0,none
38,sop_rule,easy,A,0.5,1.0,1002.251148223877,0.00010010000000000001,1,0,0.00010010000000000001,1002.251148223877,0.0,none
39,sop_rule,hard,D,0.95,0.9814719999999999,1441.9081211090088,4.4999999999999996e-05,1,0,4.4999999999999996e-05,1441.9081211090088,0.0,none
40,sop_rule,easy,A,0.5,1.0,529.0849208831787,2.5500000000000003e-05,1,0,2.5500000000000003e-05,529.0849208831787,0.0,none
41,sop_rule,hard,D,0.95,1.0,3007.873058319092,0.0006135,1,0,0.0006135,3007.873058319092,0.0,none
42,sop_rule,easy,A,0.5,1.0,1075.0548839569092,9.790000000000002e-05,1,0,9.790000000000002e-05,1075.0548839569092,0.0,none
43,sop_rule,hard,D,0.95,1.0,1931.6000938415527,0.00033650000000000005,1,0,0.00033650000000000005,1931.6000938415527,0.0,none
44,sop_rule,hard,D,0.95,1.0,6159.1668128967285,0.00084925,1,0,0.00084925,6159.1668128967285,0.0,none
45,sop_rule,hard,D,0.95,1.0,1437.2889995574951,0.0001785,1,0,0.0001785,1437.2889995574951,0.0,none
46,sop_rule,hard,D,0.95,1.0,1800.2140522003174,0.0002135,1,0,0.0002135,1800.2140522003174,0.0,none
47,sop_rule,easy,A,0.5,0.8277319167999999,742.3851490020752,7.170000000000001e-05,1,0,7.170000000000001e-05,742.3851490020752,0.0,none
48,sop_rule,easy,A,0.5,1.0,657.2630405426025,4.5100000000000005e-05,1,0,4.5100000000000005e-05,657.2630405426025,0.0,none
49,sop_rule,easy,A,0.5,1.0,889.6629810333252,0.0001045,1,0,0.0001045,889.6629810333252,0.0,none
50,sop_rule,easy,A,0.5,1.0,781.9390296936035,9.130000000000001e-05,1,0,9.130000000000001e-05,781.9390296936035,0.0,none
51,sop_rule,easy,A,0.5,1.0,775.1271724700928,6.25e-05,1,0,6.25e-05,775.1271724700928,0.0,none
52,sop_rule,hard,D,0.95,0.764404086784,1839.5729064941406,0.00036050000000000003,1,0,0.00036050000000000003,1839.5729064941406,0.0,none
53,sop_rule,hard,D,0.95,0.9726755963699198,2131.6118240356445,0.00046849999999999995,1,0,0.00046849999999999995,2131.6118240356445,0.0,none
54,sop_rule,hard,D,0.95,1.0,1403.2728672027588,0.0001775,1,0,0.0001775,1403.2728672027588,0.0,none
55,sop_rule,hard,D,0.95,1.0,1730.0806045532227,0.00021125,1,0,0.00021125,1730.0806045532227,0.0,none
56,sop_rule,easy,A,0.5,0.8277319167999999,832.2160243988037,7.69e-05,1,0,7.69e-05,832.2160243988037,0.0,none
57,sop_rule,hard,D,0.95,1.0,1666.501760482788,0.00015900000000000002,0,0,0.00015900000000000002,1666.501760482788,0.0,none
58,sop_rule,easy,A,0.5,0.9409955963699199,879.2219161987305,6.77e-05,1,0,6.77e-05,879.2219161987305,0.0,none
59,sop_rule,easy,A,0.5,1.0,567.302942276001,4.2600000000000005e-05,1,0,4.2600000000000005e-05,567.302942276001,0.0,none
60,sop_rule,hard,D,0.95,0.9814719999999999,1004.1079521179199,5.85e-05,1,0,5.85e-05,1004.1079521179199,0.0,none
61,sop_rule,hard,D,0.95,1.0,1877.9258728027344,5.125e-05,1,0,5.125e-05,1877.9258728027344,0.0,none
62,sop_rule,easy,A,0.5,0.9814719999999999,917.5848960876465,8.13e-05,1,0,8.13e-05,917.5848960876465,0.0,none
63,sop_rule,hard,D,0.95,1.0,2187.680959701538,0.00054175,1,0,0.00054175,2187.680959701538,0.0,none
64,sop_rule,hard,D,0.95,1.0,3089.585781097412,0.00053325,1,0,0.00053325,3089.585781097412,0.0,none
65,sop_rule,easy,A,0.5,0.9688456867839998,838.4559154510498,8.640000000000001e-05,1,0,8.640000000000001e-05,838.4559154510498,0.0,none
66,sop_rule,easy,A,0.5,1.0,789.3080711364746,7.53e-05,1,0,7.53e-05,789.3080711364746,0.0,none
67,sop_rule,hard,D,0.95,0.9814719999999999,1571.2649822235107,0.00019675,1,0,0.00019675,1571.2649822235107,0.0,none
68,sop_rule,hard,D,0.95,1.0,1557.3291778564453,0.00019475,1,0,0.00019475,1557.3291778564453,0.0,none
69,sop_rule,easy,A,0.5,0.9814719999999999,895.1308727264404,8.640000000000001e-05,1,0,8.640000000000001e-05,895.1308727264404,0.0,none
70,sop_rule,easy,A,0.5,1.0,698.5552310943604,5.11e-05,1,0,5.11e-05,698.5552310943604,0.0,none
71,sop_rule,easy,A,0.5,1.0,803.1511306762695,8.540000000000002e-05,1,0,8.540000000000002e-05,803.1511306762695,0.0,none
72,sop_rule,easy,A,0.5,1.0,567.9857730865479,4.05e-05,1,0,4.05e-05,567.9857730865479,0.0,none
73,sop_rule,easy,A,0.5,1.0,632.0559978485107,3.9999999999999996e-05,1,0,3.9999999999999996e-05,632.0559978485107,0.0,none
74,sop_rule,easy,A,0.5,1.0,704.3581008911133,5.95e-05,1,0,5.95e-05,704.3581008911133,0.0,none
75,sop_rule,hard,D,0.95,0.70867559636992,1865.0767803192139,0.00040575,1,0,0.00040575,1865.0767803192139,0.0,none
76,sop_rule,hard,D,0.95,0.9236345248055295,2712.2178077697754,0.00042075,1,0,0.00042075,2712.2178077697754,0.0,none
77,sop_rule,hard,D,0.95,1.0,5021.003007888794,0.0007899999999999999,1,0,0.0007899999999999999,5021.003007888794,0.0,none
78,sop_rule,hard,D,0.95,1.0,6903.932809829712,0.00102425,1,0,0.00102425,6903.932809829712,0.0,none
79,sop_rule,hard,D,0.95,1.0,1696.181058883667,5.35e-05,1,0,5.35e-05,1696.181058883667,0.0,none
80,sop_rule,hard,D,0.95,1.0,4687.924146652222,0.0010645,0,0,0.0010645,4687.924146652222,0.0,none
81,sop_rule,easy,A,0.5,0.70867559636992,741.9042587280273,7.46e-05,1,0,7.46e-05,741.9042587280273,0.0,none
82,sop_rule,hard,D,0.95,1.0,2297.3623275756836,0.0002145,1,0,0.0002145,2297.3623275756836,0.0,none
83,sop_rule,hard,D,0.95,1.0,1372.7238178253174,0.00017875,1,0,0.00017875,1372.7238178253174,0.0,none
84,sop_rule,easy,A,0.5,0.7829425760094022,791.827917098999,3.5600000000000005e-05,1,0,3.5600000000000005e-05,791.827917098999,0.0,none
85,sop_rule,easy,A,0.5,0.9889894668882739,572.1170902252197,4.7000000000000004e-05,1,0,4.7000000000000004e-05,572.1170902252197,0.0,none
86,sop_rule,easy,A,0.5,1.0,1079.3771743774414,0.0001498,1,0,0.0001498,1079.3771743774414,0.0,none
87,sop_rule,hard,D,0.95,0.8996953599999999,1432.6057434082031,5.3e-05,1,0,5.3e-05,1432.6057434082031,0.0,none
88,sop_rule,easy,A,0.5,1.0,685.0900650024414,8.01e-05,1,0,8.01e-05,685.0900650024414,0.0,none
89,sop_rule,easy,A,0.5,1.0,698.8496780395508,7.88e-05,1,0,7.88e-05,698.8496780395508,0.0,none
90,sop_rule,easy,A,0.5,1.0,1310.9219074249268,0.0001076,1,0,0.0001076,1310.9219074249268,0.0,none
91,sop_rule,easy,A,0.5,1.0,437.57128715515137,3.0900000000000006e-05,1,0,3.0900000000000006e-05,437.57128715515137,0.0,none
92,sop_rule,easy,A,0.5,1.0,542.1640872955322,2.66e-05,1,0,2.66e-05,542.1640872955322,0.0,none
93,sop_rule,easy,A,0.5,1.0,616.7762279510498,5.380000000000001e-05,1,0,5.380000000000001e-05,616.7762279510498,0.0,none
94,sop_rule,easy,A,0.5,1.0,703.5951614379883,5.77e-05,1,0,5.77e-05,703.5951614379883,0.0,none
95,sop_rule,easy,A,0.5,1.0,1743.5169219970703,0.0002339,1,0,0.0002339,1743.5169219970703,0.0,none
96,sop_rule,hard,D,0.95,0.5847341316717392,2095.6966876983643,0.00038375000000000003,1,0,0.00038375000000000003,2095.6966876983643,0.0,none
97,sop_rule,easy,A,0.5,1.0,877.9387474060059,0.0001123,1,0,0.0001123,877.9387474060059,0.0,none
98,sop_rule,easy,A,0.5,1.0,696.1290836334229,4.6700000000000003e-05,1,0,4.6700000000000003e-05,696.1290836334229,0.0,none
99,sop_rule,hard,D,0.95,0.6984799381786034,4196.891069412231,0.00101375,1,0,0.00101375,4196.891069412231,0.0,none
